fund_code,name,trade_date,prev_trade_date,request_start_date,request_end_date,share_change,share_change_pct,review_layer,review_reason,category,subcategory,fund_type,list_date,days_since_list,share_ratio,nearest_integer_ratio,integer_ratio_error
159619.SZ,国泰中证基建ETF,20250723,20250722,20250716,20250730,13200.000000000004,0.505783932391678,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,基建,股票型,20220218,1251.0,1.505783932391678,2.0,0.49421606760832204
159635.SZ,华夏中证基建ETF,20250723,20250722,20250716,20250730,13699.999999999996,0.6623253576145998,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,基建,股票型,20220712,1107.0,1.6623253576145998,2.0,0.33767464238540024
159652.SZ,汇添富中证细分有色金属产业主题ETF,20250723,20250722,20250716,20250730,19200.000000000004,0.7182395401213977,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,有色金属,股票型,20230208,896.0,1.7182395401213977,2.0,0.2817604598786023
159745.SZ,国泰中证全指建筑材料ETF,20250723,20250722,20250716,20250730,132900.00000000003,0.7582637634650907,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,建筑材料,股票型,20210618,1496.0,1.7582637634650908,2.0,0.24173623653490917
159366.SZ,永赢中证港股通医疗主题ETF,20250724,20250723,20250717,20250731,2400.0,0.642861642888643,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股医药,股票型,20250414,101.0,1.6428616428886431,2.0,0.3571383571113569
561370.SH,国泰中证2000ETF,20250725,20250724,20250718,20250801,599.9999999999999,0.7180469123982766,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证2000,股票型,20230921,673.0,1.7180469123982764,2.0,0.28195308760172355
159221.SZ,嘉实国证自由现金流ETF,20250728,20250725,20250721,20250804,6100.0,0.7260760932744964,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250513,76.0,1.7260760932744965,2.0,0.2739239067255035
588820.SH,华夏上证科创板200ETF,20250729,20250728,20250722,20250805,900.0,0.5487804878048781,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250106,204.0,1.548780487804878,2.0,0.4512195121951219
517010.SH,易方达中证沪港深500ETF,20250730,20250729,20250723,20250806,4500.0,0.5988486137319979,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股宽基,股票型,20210812,1448.0,1.598848613731998,2.0,0.40115138626800206
563060.SH,易方达中证国资央企50ETF,20250801,20250731,20250725,20250808,999.9999999999998,0.5705482969133335,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,红利价值,股票型,20250519,74.0,1.5705482969133335,2.0,0.42945170308666647
516810.SH,华夏中证农业主题ETF,20250804,20250801,20250728,20250811,14600.0,0.6253241727625066,low_suspicion_observation,low:ordinary_large_subscription_redemption,消费,农牧,股票型,20220111,1301.0,1.6253241727625065,2.0,0.3746758272374935
561200.SH,工银瑞信中证A100ETF,20250806,20250805,20250730,20250813,1400.0,0.5096376112557106,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20240105,579.0,1.5096376112557106,2.0,0.4903623887442894
563990.SH,富国中证800自由现金流ETF,20250808,20250807,20250801,20250815,4699.999999999999,0.6955440782561081,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250424,106.0,1.695544078256108,2.0,0.304455921743892
159508.SZ,华安国证生物医药ETF,20250815,20250814,20250808,20250822,2400.0000000000005,0.6587687973500368,low_suspicion_observation,low:ordinary_large_subscription_redemption,医药,医药综合,股票型,20230714,763.0,1.6587687973500367,2.0,0.3412312026499633
517360.SH,华安中证沪港深科技100ETF,20250818,20250815,20250811,20250825,2100.0,0.7899785577248617,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股科技,股票型,20210705,1505.0,1.7899785577248617,2.0,0.2100214422751383
560590.SH,鹏华中证1000增强策略ETF,20250818,20250815,20250811,20250825,600.0,0.7782101167315175,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20230925,693.0,1.7782101167315174,2.0,0.2217898832684826
159388.SZ,国泰创业板人工智能ETF,20250820,20250819,20250813,20250827,3899.999999999999,0.6952515725922059,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250407,135.0,1.695251572592206,2.0,0.30474842740779406
563680.SH,汇添富中证800自由现金流ETF,20250822,20250821,20250815,20250829,15600.0,0.5513166218427404,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250515,99.0,1.5513166218427403,2.0,0.44868337815725967
588780.SH,国联安上证科创板芯片设计主题ETF,20250825,20250822,20250818,20250901,23800.0,0.7580800825606544,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,半导体,股票型,20241226,242.0,1.7580800825606544,2.0,0.2419199174393456
563780.SH,方正富邦中证全指自由现金流ETF,20250826,20250825,20250819,20250902,9700.0,0.5158830828109352,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250513,105.0,1.5158830828109353,2.0,0.4841169171890647
159218.SZ,招商中证卫星产业ETF,20250827,20250826,20250820,20250903,4349.999999999999,0.5791013119773193,low_suspicion_observation,low:ordinary_large_subscription_redemption,国防军工,航空航天,股票型,20250522,97.0,1.5791013119773194,2.0,0.4208986880226806
512240.SH,鹏华中证A50ETF,20250828,20250827,20250821,20250904,1800.0000000000005,0.729158227335332,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250407,143.0,1.729158227335332,2.0,0.2708417726646679
589580.SH,兴银上证科创板综合价格ETF,20250829,20250828,20250822,20250905,800.0,0.7725885579634566,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250611,79.0,1.7725885579634566,2.0,0.2274114420365434
517400.SH,国泰中证沪深港黄金产业股票ETF,20250901,20250829,20250825,20250908,4400.000000000001,0.5514337276919993,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240508,481.0,1.5514337276919994,2.0,0.4485662723080006
159775.SZ,建信国证新能源车电池ETF,20250903,20250902,20250827,20250910,13599.999999999996,0.5746908814866927,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,电池储能,股票型,20220124,1318.0,1.5746908814866927,2.0,0.4253091185133073
159305.SZ,广发国证新能源电池ETF,20250905,20250904,20250829,20250912,2149.9999999999995,0.6864590148368057,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,电池储能,股票型,20240927,343.0,1.6864590148368057,2.0,0.3135409851631943
159630.SZ,汇添富中证A100ETF,20250905,20250904,20250829,20250912,600.0,0.5398720719138393,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20221101,1039.0,1.5398720719138392,2.0,0.46012792808616076
159368.SZ,华夏创业板新能源ETF,20250908,20250905,20250901,20250915,4200.0,0.7461381885942794,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250324,168.0,1.7461381885942795,2.0,0.2538618114057205
561910.SH,招商中证电池主题ETF,20250908,20250905,20250901,20250915,146399.99999999997,0.5650161018010813,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,电池储能,股票型,20210812,1488.0,1.5650161018010813,2.0,0.4349838981989187
159368.SZ,华夏创业板新能源ETF,20250909,20250908,20250902,20250916,6000.0,0.6104394858060662,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250324,169.0,1.6104394858060662,2.0,0.3895605141939338
159566.SZ,易方达国证新能源电池ETF,20250909,20250908,20250902,20250916,15600.0,0.544047296737792,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,电池储能,股票型,20240208,579.0,1.544047296737792,2.0,0.45595270326220794
560820.SH,新华中证A50ETF,20250910,20250909,20250903,20250917,499.9999999999999,0.7219174126479929,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250418,145.0,1.7219174126479928,2.0,0.2780825873520072
561080.SH,华安中证全指自由现金流ETF,20250917,20250916,20250910,20250924,1700.0,0.5619834710743802,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250430,140.0,1.56198347107438,2.0,0.43801652892561993
159824.SZ,博时中证新能源汽车ETF,20250919,20250918,20250912,20250926,8400.000000000002,0.5748106871266426,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,新能源车,股票型,20210111,1712.0,1.5748106871266427,2.0,0.42518931287335726
589010.SH,华夏上证科创板人工智能ETF,20250926,20250925,20250919,20251013,13800.000000000004,0.6485175734164189,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,人工智能,股票型,20250409,170.0,1.648517573416419,2.0,0.351482426583581
589820.SH,建信上证科创板200ETF,20250926,20250925,20250919,20251013,4200.0,0.6024079104764473,low_suspicion_observation,low:listed_less_than_60d,宽基,其他,股票型,20250915,11.0,1.6024079104764473,2.0,0.39759208952355274
563760.SH,中银中证全指自由现金流ETF,20250929,20250926,20250922,20251014,5800.0,0.5691117539239274,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250606,115.0,1.5691117539239274,2.0,0.43088824607607257
560820.SH,新华中证A50ETF,20251009,20250930,20250924,20251016,1500.0,0.7925604987847406,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250418,174.0,1.7925604987847406,2.0,0.20743950121525945
159690.SZ,招商中证有色金属矿业主题ETF,20251010,20251009,20250925,20251017,3200.0,0.7413589173824526,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,有色金属,股票型,20230706,827.0,1.7413589173824526,2.0,0.25864108261754737
159107.SZ,富国创业板软件ETF,20251013,20251010,20250926,20251020,10100.0,0.5777271670983624,low_suspicion_observation,low:listed_less_than_60d,宽基,创业板,股票型,20250922,21.0,1.5777271670983624,2.0,0.42227283290163764
159587.SZ,广发国证粮食产业ETF,20251014,20251013,20250929,20251021,600.0,0.5241533809072414,low_suspicion_observation,low:ordinary_large_subscription_redemption,消费,农牧,股票型,20240821,419.0,1.5241533809072414,2.0,0.4758466190927586
159715.SZ,易方达中证稀土产业ETF,20251014,20251013,20250929,20251021,29000.000000000007,0.5400068004359845,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,有色金属,股票型,20210910,1495.0,1.5400068004359846,2.0,0.4599931995640154
588270.SH,易方达上证科创板200ETF,20251014,20251013,20250929,20251021,15000.0,0.6899406651028012,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250616,120.0,1.689940665102801,2.0,0.31005933489719895
159372.SZ,万家创业板50ETF,20251015,20251014,20250930,20251022,4999.999999999999,0.7757760755250901,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板50,股票型,20250609,128.0,1.77577607552509,2.0,0.22422392447491002
159372.SZ,万家创业板50ETF,20251016,20251015,20251009,20251023,6000.000000000002,0.5242391219595837,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板50,股票型,20250609,129.0,1.5242391219595837,2.0,0.47576087804041634
159387.SZ,国泰创业板新能源ETF,20251017,20251016,20251010,20251024,3100.0,0.6127108970672573,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250610,129.0,1.6127108970672572,2.0,0.38728910293274277
560330.SH,申万菱信沪深300价值ETF,20251027,20251024,20251020,20251103,1600.0,0.6366892160764027,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,沪深300,股票型,20230523,888.0,1.6366892160764026,2.0,0.3633107839235974
588140.SH,广发上证科创板200ETF,20251027,20251024,20251020,20251103,36600.00000000001,0.6112724655157153,low_suspicion_observation,low:listed_less_than_60d,宽基,其他,股票型,20251015,12.0,1.6112724655157153,2.0,0.38872753448428465
159298.SZ,大成创业板50ETF,20251028,20251027,20251021,20251104,10900.0,0.636380846776762,low_suspicion_observation,low:listed_less_than_60d,宽基,创业板50,股票型,20250908,50.0,1.636380846776762,2.0,0.363619153223238
159816.SZ,鹏华中证0-4年期地方政府债ETF,20251028,20251027,20251021,20251104,1000.0,0.6330121935872827,low_suspicion_observation,low:ordinary_large_subscription_redemption,债券,地方债,债券型,20200904,1880.0,1.6330121935872826,2.0,0.36698780641271744
159371.SZ,富国创业板50ETF,20251031,20251030,20251024,20251107,4800.000000000001,0.6835545268313097,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板50,股票型,20250212,261.0,1.6835545268313097,2.0,0.3164454731686903
159388.SZ,国泰创业板人工智能ETF,20251104,20251103,20251028,20251111,9900.0,0.6222704835933579,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250407,211.0,1.622270483593358,2.0,0.3777295164066421
159326.SZ,华夏中证电网设备主题ETF,20251106,20251105,20251030,20251113,26500.000000000007,0.528661930221513,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,电网设备,股票型,20240909,423.0,1.528661930221513,2.0,0.471338069778487
512250.SH,招商中证A50ETF,20251107,20251106,20251031,20251114,6599.999999999998,0.5660372503968691,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250414,207.0,1.5660372503968691,2.0,0.43396274960313086
530100.SH,易方达上证580ETF,20251111,20251110,20251104,20251118,3600.0,0.5240479795039013,low_suspicion_observation,low:listed_less_than_60d,宽基,其他,股票型,20251022,20.0,1.5240479795039013,2.0,0.47595202049609875
520870.SH,易方达伊塔乌巴西IBOVESPAETF(QDII),20251113,20251112,20251106,20251120,15000.0036,0.5000381829064828,low_suspicion_observation,low:listed_less_than_60d,海外,海外,股票型,20251113,0.0,1.5000381829064828,2.0,0.49996181709351717
159382.SZ,南方创业板人工智能ETF,20251114,20251113,20251107,20251121,30200.0,0.6112670928445126,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250509,189.0,1.6112670928445127,2.0,0.38873290715548725
589050.SH,兴业上证科创板综合价格ETF,20251114,20251113,20251107,20251121,1200.0,0.522466039707419,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250818,88.0,1.522466039707419,2.0,0.477533960292581
159382.SZ,南方创业板人工智能ETF,20251117,20251114,20251110,20251124,50800.0,0.6381462893437632,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250509,192.0,1.6381462893437633,2.0,0.3618537106562367
159229.SZ,广发中证800自由现金流ETF,20251118,20251117,20251111,20251125,1350.0,0.5731018590490364,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250515,187.0,1.5731018590490364,2.0,0.42689814095096357
159233.SZ,平安中证全指自由现金流ETF,20251127,20251126,20251120,20251204,25099.999999999993,0.5484859168636338,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,自由现金流,股票型,20250604,176.0,1.5484859168636338,2.0,0.4515140831363662
159288.SZ,银华创业板综合ETF,20251127,20251126,20251120,20251204,21200.0,0.6969673644801452,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250926,62.0,1.696967364480145,2.0,0.30303263551985493
159575.SZ,银华创业板200ETF,20251201,20251128,20251124,20251208,400.0,0.7393134550428109,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20240102,699.0,1.7393134550428109,2.0,0.2606865449571891
563090.SH,易方达上证50增强策略ETF,20251224,20251223,20251217,20251231,1900.0,0.7350665428659857,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,上证50,股票型,20240606,566.0,1.7350665428659857,2.0,0.2649334571340143
516650.SH,华夏中证细分有色金属产业主题ETF,20251230,20251229,20251223,20260108,145399.99999999997,0.7832090325655513,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,有色金属,股票型,20210621,1653.0,1.7832090325655512,2.0,0.2167909674344488
562890.SH,嘉实中证A50ETF,20251230,20251229,20251223,20260108,9300.0,0.5517617813006153,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20240318,652.0,1.5517617813006153,2.0,0.44823821869938474
560520.SH,大成中证红利低波动100ETF,20251231,20251230,20251224,20260109,399.9999999999999,0.5925048141016144,low_suspicion_observation,low:ordinary_large_subscription_redemption,红利策略,红利价值,股票型,20240418,622.0,1.5925048141016145,2.0,0.4074951858983855
562330.SH,银华中证500价值ETF,20260107,20260106,20251229,20260114,999.9999999999998,0.5257927640399811,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证500,股票型,20230418,995.0,1.525792764039981,2.0,0.4742072359600189
159230.SZ,华夏国证通用航空产业ETF,20260108,20260107,20251230,20260115,6400.0,0.7166513997523163,low_suspicion_observation,low:ordinary_large_subscription_redemption,国防军工,航空航天,股票型,20250530,223.0,1.7166513997523163,2.0,0.2833486002476837
512980.SH,广发中证传媒ETF,20260112,20260109,20260105,20260119,185549.99999999994,0.5397151839639055,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,传媒,股票型,20180119,2915.0,1.5397151839639054,2.0,0.4602848160360946
516330.SH,华泰柏瑞中证物联网主题ETF,20260112,20260109,20260105,20260119,480.0000000000001,0.5666190549266348,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,通信,股票型,20210409,1739.0,1.5666190549266348,2.0,0.4333809450733652
159257.SZ,汇添富国证通用航空产业ETF,20260113,20260112,20260106,20260120,6650.0,0.7740032761172653,low_suspicion_observation,low:ordinary_large_subscription_redemption,国防军工,航空航天,股票型,20250728,169.0,1.7740032761172653,2.0,0.22599672388273473
159608.SZ,广发中证稀有金属主题ETF,20260113,20260112,20260106,20260120,75280.0,0.6668969587306994,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,有色金属,股票型,20211223,1482.0,1.6668969587306994,2.0,0.33310304126930057
512980.SH,广发中证传媒ETF,20260113,20260112,20260106,20260120,312000.0,0.5894105146755284,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,传媒,股票型,20180119,2916.0,1.5894105146755284,2.0,0.4105894853244716
159107.SZ,富国创业板软件ETF,20260114,20260113,20260107,20260121,38900.0,0.7153062590367867,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250922,114.0,1.7153062590367867,2.0,0.2846937409632133
159256.SZ,华夏创业板软件ETF,20260114,20260113,20260107,20260121,23300.0,0.5269302446530794,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20250804,163.0,1.5269302446530792,2.0,0.47306975534692075
159575.SZ,银华创业板200ETF,20260114,20260113,20260107,20260121,600.0,0.5258349272704567,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,创业板,股票型,20240102,743.0,1.5258349272704566,2.0,0.47416507272954345
159805.SZ,鹏华中证传媒ETF,20260114,20260113,20260107,20260121,22400.0,0.6598861790610574,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,传媒,股票型,20200417,2098.0,1.6598861790610573,2.0,0.3401138209389427
562030.SH,华宝中证信息技术应用创新产业ETF,20260114,20260113,20260107,20260121,11100.0,0.750132286842477,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,计算机,股票型,20231012,825.0,1.750132286842477,2.0,0.2498677131575231
159730.SZ,博时国证龙头家电ETF,20260115,20260114,20260108,20260122,1500.0,0.5072478961048096,low_suspicion_observation,low:ordinary_large_subscription_redemption,金融,银行,股票型,20211224,1483.0,1.5072478961048097,2.0,0.4927521038951903
562070.SH,华宝沪深300增强策略ETF,20260116,20260115,20260109,20260123,9900.0,0.5223116776229015,low_suspicion_observation,low:listed_less_than_60d,宽基,沪深300,股票型,20251225,22.0,1.5223116776229015,2.0,0.47768832237709846
159625.SZ,嘉实国证绿色电力ETF,20260119,20260116,20260112,20260126,71600.00000000001,0.5493688570131643,low_suspicion_observation,low:ordinary_large_subscription_redemption,公用事业,电力,股票型,20220429,1361.0,1.5493688570131643,2.0,0.4506311429868357
563150.SH,银华中证油气资源ETF,20260122,20260121,20260115,20260129,900.0,0.7258649891120251,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240530,602.0,1.725864989112025,2.0,0.274135010887975
159542.SZ,大成中证工程机械主题ETF,20260126,20260123,20260119,20260202,550.0000000000001,0.6048708600713749,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,工程机械,股票型,20240607,598.0,1.6048708600713748,2.0,0.3951291399286252
563150.SH,银华中证油气资源ETF,20260128,20260127,20260121,20260204,1899.9999999999995,0.5864378530201548,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240530,608.0,1.5864378530201548,2.0,0.41356214697984517
516570.SH,易方达中证石化产业ETF,20260129,20260128,20260122,20260205,29399.999999999993,0.5074586058765777,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,化工,股票型,20210618,1686.0,1.5074586058765775,2.0,0.49254139412342246
561360.SH,国泰中证油气产业ETF,20260129,20260128,20260122,20260205,57499.999999999985,0.5512161265707262,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20231031,821.0,1.551216126570726,2.0,0.44878387342927395
561570.SH,华泰柏瑞中证油气产业ETF,20260129,20260128,20260122,20260205,2500.0,0.5794145595290519,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20241017,469.0,1.5794145595290519,2.0,0.42058544047094815
563150.SH,银华中证油气资源ETF,20260129,20260128,20260122,20260205,2800.0,0.5447576801105081,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240530,609.0,1.544757680110508,2.0,0.45524231988949193
159322.SZ,平安中证沪深港黄金产业股票ETF,20260130,20260129,20260123,20260206,5700.0,0.5620653737052862,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,黄金,股票型,20240614,595.0,1.562065373705286,2.0,0.4379346262947139
159698.SZ,鹏华国证粮食产业ETF,20260130,20260129,20260123,20260206,12400.0,0.7540543587327747,low_suspicion_observation,low:ordinary_large_subscription_redemption,消费,农牧,股票型,20230818,896.0,1.7540543587327746,2.0,0.2459456412672254
589190.SH,华宝上证科创板芯片ETF,20260130,20260129,20260123,20260206,35100.0,0.5037450791568656,low_suspicion_observation,low:listed_less_than_60d,科技,半导体,股票型,20260127,3.0,1.5037450791568656,2.0,0.4962549208431344
159587.SZ,广发国证粮食产业ETF,20260202,20260130,20260126,20260209,3300.0,0.7261200407128906,low_suspicion_observation,low:ordinary_large_subscription_redemption,消费,农牧,股票型,20240821,530.0,1.7261200407128907,2.0,0.2738799592871093
511770.SH,金鹰现金增益货币ETF-E,20260205,20260204,20260129,20260212,2390.0,0.5333630885962954,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20170410,3223.0,1.5333630885962954,2.0,0.46663691140370456
589110.SH,国泰上证科创板人工智能ETF,20260206,20260205,20260130,20260213,9900.0,0.7000770791935678,low_suspicion_observation,low:ordinary_large_subscription_redemption,科技,人工智能,股票型,20251015,114.0,1.7000770791935678,2.0,0.29992292080643224
159976.SZ,工银瑞信粤港澳大湾区创新100ETF,20260210,20260209,20260203,20260225,7200.000000000002,0.7355504786226966,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20200117,2216.0,1.7355504786226967,2.0,0.26444952137730326
511860.SH,博时保证金实时货币ETF-A,20260212,20260211,20260205,20260227,3366.0,0.704331450094162,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20141209,4083.0,1.704331450094162,2.0,0.295668549905838
511960.SH,嘉实快线货币ETF-H,20260212,20260211,20260205,20260227,2747.0,0.6026766125493638,low_suspicion_observation,low:money_etf_noise,货币,货币,货币型,20160111,3685.0,1.6026766125493637,2.0,0.39732338745063633
159651.SZ,平安中债-0-3年国开行债券ETF,20260224,20260213,20260209,20260303,372.0,0.7077022354258997,low_suspicion_observation,low:ordinary_large_subscription_redemption,债券,政金债,债券型,20221116,1196.0,1.7077022354258997,2.0,0.2922977645741003
589580.SH,兴银上证科创板综合价格ETF,20260224,20260213,20260209,20260303,400.0,0.6294454585510165,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250611,258.0,1.6294454585510165,2.0,0.3705545414489835
561570.SH,华泰柏瑞中证油气产业ETF,20260302,20260227,20260213,20260309,5900.0,0.6334074097931226,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20241017,501.0,1.6334074097931226,2.0,0.3665925902068774
563150.SH,银华中证油气资源ETF,20260302,20260227,20260213,20260309,3600.0,0.649831224390332,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240530,641.0,1.649831224390332,2.0,0.3501687756096681
159309.SZ,汇添富中证油气资源ETF,20260304,20260303,20260225,20260311,45200.0,0.5619292421284181,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20240618,624.0,1.561929242128418,2.0,0.4380707578715819
159697.SZ,鹏华国证石油天然气ETF,20260304,20260303,20260225,20260311,125999.99999999997,0.6953557935984579,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20230504,1035.0,1.695355793598458,2.0,0.304644206401542
159945.SZ,广发中证全指能源ETF,20260304,20260303,20260225,20260311,6050.0,0.7111595760158294,low_suspicion_observation,low:ordinary_large_subscription_redemption,周期,能源,股票型,20150706,3894.0,1.7111595760158294,2.0,0.28884042398417065
512240.SH,鹏华中证A50ETF,20260305,20260304,20260226,20260312,1950.0000000000005,0.7446727258840604,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A50,股票型,20250407,332.0,1.7446727258840604,2.0,0.2553272741159396
560190.SH,鹏华中证全指公用事业ETF,20260313,20260312,20260306,20260320,1699.9999999999995,0.5257623554153521,low_suspicion_observation,low:ordinary_large_subscription_redemption,公用事业,公用事业,股票型,20250106,431.0,1.525762355415352,2.0,0.4742376445846479
589580.SH,兴银上证科创板综合价格ETF,20260313,20260312,20260306,20260320,400.0,0.6294454585510165,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,其他,股票型,20250611,275.0,1.6294454585510165,2.0,0.3705545414489835
159795.SZ,汇添富中证智能汽车主题ETF,20260317,20260316,20260310,20260324,1600.0,0.5133227629482219,low_suspicion_observation,low:ordinary_large_subscription_redemption,新能源,新能源车,股票型,20220214,1492.0,1.5133227629482218,2.0,0.48667723705177823
520520.SH,华泰柏瑞恒生消费ETF(QDII),20260320,20260319,20260313,20260327,4100.0,0.6995870729959389,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股消费,股票型,20241101,504.0,1.699587072995939,2.0,0.30041292700406097
561780.SH,博时中证1000增强策略ETF,20260320,20260319,20260313,20260327,800.0,0.520975787650269,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证1000,股票型,20231110,861.0,1.520975787650269,2.0,0.479024212349731
159323.SZ,华夏中证港股通汽车产业主题ETF,20260324,20260323,20260317,20260331,5700.0,0.5475642239519232,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股汽车,股票型,20250108,440.0,1.5475642239519232,2.0,0.45243577604807683
159717.SZ,鹏华国证ESG300ETF,20260330,20260327,20260323,20260407,2000.0,0.6584756032978171,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,沪深300,股票型,20210929,1643.0,1.658475603297817,2.0,0.34152439670218304
512370.SH,华夏中证A500增强策略ETF,20260331,20260330,20260324,20260408,2700.0,0.5366406296583388,low_suspicion_observation,low:ordinary_large_subscription_redemption,宽基,中证A500,股票型,20250818,225.0,1.5366406296583388,2.0,0.4633593703416612
159712.SZ,国泰中证港股通50ETF,20260403,20260402,20260327,20260413,9300.000000000002,0.7513402152273024,low_suspicion_observation,low:ordinary_large_subscription_redemption,港股,港股宽基,股票型,20211111,1604.0,1.7513402152273025,2.0,0.24865978477269746
